"emp_no","first_name","last_name","title","from_date","to_date"
273831,"Kousuke","Farrar","Senior Staff","1994-06-07","9999-01-01"
273831,"Kousuke","Farrar","Staff","1986-06-07","1994-06-07"
273832,"Dmitri","Hanabata","Engineer","1994-09-08","1995-11-30"
273840,"Sasan","Laventhal","Engineer","1992-01-27","1998-01-26"
273840,"Sasan","Laventhal","Senior Engineer","1998-01-26","9999-01-01"
273843,"Arvin","Beetstra","Engineer","1988-10-17","1996-10-17"
273843,"Arvin","Beetstra","Senior Engineer","1996-10-17","9999-01-01"
273847,"Kwangjo","Bale","Senior Staff","1996-08-05","9999-01-01"
273847,"Kwangjo","Bale","Staff","1991-08-06","1996-08-05"
273848,"Yolla","Brodal","Engineer","1987-07-31","1994-10-20"
273856,"Sukumar","Macedo","Senior Engineer","1986-12-06","2001-01-14"
273861,"Honesty","Emmart","Senior Engineer","1999-09-27","9999-01-01"
273864,"Isaac","Perelgut","Senior Staff","1997-11-24","9999-01-01"
273864,"Isaac","Perelgut","Staff","1988-11-24","1997-11-24"
273865,"Manohar","Lorch","Senior Staff","1996-01-09","9999-01-01"
273865,"Manohar","Lorch","Staff","1990-01-09","1996-01-09"
273867,"Arch","Leaver","Senior Engineer","1986-12-10","9999-01-01"
273871,"Kannan","Pleszkun","Engineer","1995-04-28","1997-09-11"
273875,"Danny","Rande","Technique Leader","1989-06-29","9999-01-01"
273878,"Subhada","Cannard","Senior Staff","1997-02-22","1998-12-05"
273879,"Achilleas","Angelov","Senior Engineer","1994-09-04","9999-01-01"
273881,"Stamatina","Klerer","Technique Leader","1985-09-05","9999-01-01"
273882,"Aris","Hofstetter","Engineer","1998-05-25","9999-01-01"
273883,"Sanjit","Rothe","Engineer","1987-03-18","1995-03-18"
273883,"Sanjit","Rothe","Senior Engineer","1995-03-18","9999-01-01"
273894,"Shalesh","Giaccio","Senior Staff","1988-05-18","9999-01-01"
273896,"Shushma","Erman","Engineer","1994-09-29","9999-01-01"
273900,"Jianhui","Waleschkowski","Senior Engineer","1997-04-02","9999-01-01"
273902,"Mabhin","Feldmann","Engineer","1985-06-20","1992-06-20"
273902,"Mabhin","Feldmann","Senior Engineer","1992-06-20","9999-01-01"
273904,"Steen","Leijenhorst","Senior Staff","1996-02-26","9999-01-01"
273904,"Steen","Leijenhorst","Staff","1990-02-26","1996-02-26"
273917,"Chriss","Gopalakrishnan","Senior Engineer","1989-03-12","9999-01-01"
273918,"Mario","Samarati","Senior Staff","1994-10-06","9999-01-01"
273918,"Mario","Samarati","Staff","1985-10-06","1994-10-06"
273920,"Subhankar","Wilharm","Staff","1989-01-22","1993-11-11"
273925,"Bilhanan","Cheshire","Senior Staff","1991-10-20","9999-01-01"
273925,"Bilhanan","Cheshire","Staff","1985-10-20","1991-10-20"
273926,"Hisao","Schlenzig","Senior Engineer","1993-02-02","9999-01-01"
273927,"Huican","Unno","Technique Leader","1989-12-11","9999-01-01"
273928,"Ramachenga","Irland","Staff","1992-06-24","1993-05-15"
273929,"Dharmaraja","Garrabrants","Engineer","1992-01-17","1997-01-16"
273929,"Dharmaraja","Garrabrants","Senior Engineer","1997-01-16","9999-01-01"
273931,"Shahid","Zykh","Staff","1995-05-26","9999-01-01"
273933,"Sreenivas","Parfitt","Senior Staff","1992-10-16","9999-01-01"
273933,"Sreenivas","Parfitt","Staff","1987-10-17","1992-10-16"
273935,"Heng","Gils","Assistant Engineer","1988-10-22","1993-10-22"
273935,"Heng","Gils","Engineer","1993-10-22","1998-10-22"
273935,"Heng","Gils","Senior Engineer","1998-10-22","9999-01-01"
273936,"Heon","Kawashima","Senior Staff","1989-01-31","9999-01-01"
273941,"Wonhee","Janocha","Engineer","1989-09-12","1995-09-12"
273941,"Wonhee","Janocha","Senior Engineer","1995-09-12","1997-01-28"
273942,"Ayakannu","Boissier","Senior Engineer","1987-07-30","9999-01-01"
273945,"Aruna","Rijckaert","Senior Staff","1998-09-23","9999-01-01"
273945,"Aruna","Rijckaert","Staff","1993-09-23","1998-09-23"
273949,"Maik","Cappello","Engineer","1994-04-14","2000-04-13"
273949,"Maik","Cappello","Senior Engineer","2000-04-13","9999-01-01"
273952,"Nahla","Braccini","Technique Leader","1987-03-22","9999-01-01"
273953,"Maria","Benzaken","Staff","1989-05-22","1990-02-02"
273958,"Jiafu","Klerer","Technique Leader","1987-11-02","9999-01-01"
273961,"Nagui","Delgrande","Engineer","1998-08-07","1999-10-12"
273963,"Ewing","Binding","Engineer","1992-11-17","1997-11-17"
273963,"Ewing","Binding","Senior Engineer","1997-11-17","9999-01-01"
273964,"Nathan","Ratnaker","Technique Leader","1988-03-31","9999-01-01"
273972,"Danae","Conta","Senior Engineer","1985-07-16","9999-01-01"
273975,"Fayez","Koyama","Engineer","1993-05-24","2000-05-24"
273975,"Fayez","Koyama","Senior Engineer","2000-05-24","9999-01-01"
273978,"Huican","Chenoweth","Senior Staff","2002-01-08","9999-01-01"
273978,"Huican","Chenoweth","Staff","1997-01-08","2002-01-08"
273981,"Gunilla","Bratsberg","Senior Engineer","1985-04-15","9999-01-01"
273982,"Jeanne","Stassinopoulos","Technique Leader","1993-08-06","9999-01-01"
273983,"Manohar","Matzen","Engineer","1989-06-02","1995-06-02"
273983,"Manohar","Matzen","Senior Engineer","1995-06-02","9999-01-01"
273985,"Debatosh","Joslin","Senior Staff","2000-10-11","9999-01-01"
273985,"Debatosh","Joslin","Staff","1992-10-11","2000-10-11"
273986,"Hilari","Randi","Senior Staff","1992-12-20","1995-09-05"
273987,"Emran","Halloran","Engineer","1986-08-18","1994-08-18"
273987,"Emran","Halloran","Senior Engineer","1994-08-18","9999-01-01"
273995,"Hilary","Litvinov","Engineer","1998-03-21","9999-01-01"
273997,"Yechiam","Braunschweig","Senior Staff","1994-12-16","9999-01-01"
273997,"Yechiam","Braunschweig","Staff","1985-12-16","1994-12-16"
273998,"Zvonko","Serdy","Engineer","1993-12-07","2001-12-07"
273998,"Zvonko","Serdy","Senior Engineer","2001-12-07","9999-01-01"
274002,"Taisook","Milicia","Staff","1995-08-26","9999-01-01"
274008,"Khalid","Trystram","Senior Staff","1997-07-10","9999-01-01"
274008,"Khalid","Trystram","Staff","1992-07-10","1997-07-10"
274011,"Breannda","Mawatari","Senior Staff","1997-06-12","9999-01-01"
274011,"Breannda","Mawatari","Staff","1992-06-12","1997-06-12"
274017,"Mona","Fortenbacher","Senior Staff","1992-04-01","1993-01-21"
274017,"Mona","Fortenbacher","Staff","1987-04-02","1992-04-01"
274020,"Xianlong","Kusalik","Engineer","1986-12-05","1992-12-04"
274020,"Xianlong","Kusalik","Senior Engineer","1992-12-04","1998-12-29"
274029,"Xiong","Randt","Staff","1992-10-26","1994-10-14"
274030,"Danil","Mitzlaff","Senior Engineer","1989-02-27","9999-01-01"
274031,"Hyuckchul","Fiutem","Engineer","1998-06-26","9999-01-01"
274033,"Pranjal","Schwabacher","Assistant Engineer","1999-12-15","9999-01-01"
274036,"Hongzue","Butner","Senior Engineer","1998-09-08","9999-01-01"
274044,"Yuchang","Erni","Assistant Engineer","1986-05-30","1994-05-30"
274044,"Yuchang","Erni","Engineer","1994-05-30","2002-05-30"
274044,"Yuchang","Erni","Senior Engineer","2002-05-30","9999-01-01"
274048,"Susanna","Snyers","Senior Staff","2000-05-27","2001-10-14"
274048,"Susanna","Snyers","Staff","1992-05-27","2000-05-27"
274049,"Gill","Rohrbach","Senior Staff","2000-09-02","9999-01-01"
274049,"Gill","Rohrbach","Staff","1992-09-02","2000-09-02"
274052,"Monique","Hempstead","Senior Engineer","1988-04-22","9999-01-01"
274058,"Sachin","Siegrist","Staff","1999-06-29","9999-01-01"
274062,"Isaac","Mandell","Engineer","1994-02-20","1995-09-20"
274064,"Nevio","Rande","Senior Staff","2000-05-20","9999-01-01"
274064,"Nevio","Rande","Staff","1993-05-20","2000-05-20"
274066,"Navin","Aloisi","Senior Staff","1994-05-11","9999-01-01"
274066,"Navin","Aloisi","Staff","1985-05-11","1994-05-11"
274068,"Yuuichi","Arlazarov","Senior Staff","2001-01-12","9999-01-01"
274068,"Yuuichi","Arlazarov","Staff","1993-01-12","2001-01-12"
274075,"Bingning","Boreale","Engineer","1992-02-26","2001-02-25"
274075,"Bingning","Boreale","Senior Engineer","2001-02-25","9999-01-01"
274078,"IEEE","Moffat","Senior Engineer","1990-02-20","9999-01-01"
274083,"Aram","Paciorek","Engineer","1993-12-30","1999-12-30"
274083,"Aram","Paciorek","Senior Engineer","1999-12-30","9999-01-01"
274084,"Bernice","Luon","Senior Engineer","1996-01-28","9999-01-01"
274085,"Bader","Schmezko","Senior Engineer","1996-09-29","9999-01-01"
274087,"Mari","Olano","Engineer","1999-11-24","9999-01-01"
274090,"Franziska","Peng","Senior Staff","2002-03-19","9999-01-01"
274090,"Franziska","Peng","Staff","1996-03-19","2002-03-19"
274091,"Elvia","Angel","Staff","1998-12-03","9999-01-01"
274098,"Tze","Swab","Staff","1994-10-31","1998-09-07"
274099,"Stevo","Perko","Technique Leader","1991-02-05","9999-01-01"
274106,"Leon","Herber","Staff","1996-02-03","9999-01-01"
274107,"Mingzeng","Oxenboll","Senior Staff","1997-11-02","9999-01-01"
274107,"Mingzeng","Oxenboll","Staff","1989-11-02","1997-11-02"
274110,"Mahendra","Schapire","Staff","1996-02-26","9999-01-01"
274116,"Rasiah","Schwartzburd","Senior Staff","2002-02-18","9999-01-01"
274116,"Rasiah","Schwartzburd","Staff","1994-02-18","2002-02-18"
274118,"Kinh","Srimani","Senior Staff","1992-12-16","9999-01-01"
274118,"Kinh","Srimani","Staff","1985-12-16","1992-12-16"
274119,"Hugo","Narwekar","Engineer","1997-02-15","9999-01-01"
274120,"Eishiro","Soloway","Staff","1999-05-09","2000-08-24"
274124,"Chikako","McClure","Engineer","1997-06-12","9999-01-01"
274135,"Amabile","Luit","Engineer","1990-06-16","1995-06-16"
274135,"Amabile","Luit","Senior Engineer","1995-06-16","2000-09-16"
283198,"Serenella","Ranon","Engineer","1986-12-20","1995-12-20"
283198,"Serenella","Ranon","Senior Engineer","1995-12-20","9999-01-01"
283199,"Mitchel","Gadepally","Staff","1994-08-27","9999-01-01"
283205,"Arnd","Montresor","Engineer","1999-03-26","9999-01-01"
283206,"Giap","Mapelli","Staff","1998-05-18","9999-01-01"
283209,"Abdelghani","Seiwald","Senior Staff","1993-06-20","9999-01-01"
283209,"Abdelghani","Seiwald","Staff","1988-06-20","1993-06-20"
283214,"Luise","Badache","Senior Staff","1999-10-08","9999-01-01"
283215,"Mabo","Chelton","Senior Engineer","1995-03-14","9999-01-01"
283216,"Nakhoon","Grospietsch","Senior Engineer","1991-08-08","9999-01-01"
283217,"Manton","Lamparter","Staff","1998-11-17","9999-01-01"
283224,"Sanjiv","Berztiss","Engineer","1986-04-17","1992-04-16"
283224,"Sanjiv","Berztiss","Senior Engineer","1992-04-16","9999-01-01"
283225,"Ult","Duclos","Staff","2000-01-21","9999-01-01"
283226,"Takahiro","Rabehasaina","Staff","1993-08-29","1998-07-19"
283227,"Nagui","Sullins","Senior Staff","1991-05-22","9999-01-01"
283227,"Nagui","Sullins","Staff","1986-05-22","1991-05-22"
283230,"Radhia","Krupka","Senior Staff","1999-02-13","9999-01-01"
283230,"Radhia","Krupka","Staff","1992-02-13","1999-02-13"
283237,"Yinlin","Erdmenger","Engineer","1985-07-16","1992-07-16"
283237,"Yinlin","Erdmenger","Senior Engineer","1992-07-16","9999-01-01"
283243,"Christoph","Kolinko","Senior Engineer","1994-11-18","9999-01-01"
283245,"Huei","Beidas","Senior Staff","1988-07-03","9999-01-01"
283247,"Mong","Zolotykh","Senior Engineer","1986-12-14","1993-10-15"
283249,"Marsha","Berstel","Engineer","1999-12-20","9999-01-01"
283253,"Kannan","Furudate","Staff","1986-09-12","1987-02-08"
283254,"Olivera","Fritzsche","Assistant Engineer","1994-03-18","9999-01-01"
283255,"Nirmal","Gunderson","Staff","1997-10-01","9999-01-01"
283256,"Greger","Fontan","Staff","1992-03-24","1996-10-11"
283257,"Sampalli","Ozeki","Technique Leader","1990-10-18","9999-01-01"
283262,"Chrisa","Cullers","Senior Staff","1992-01-28","9999-01-01"
283262,"Chrisa","Cullers","Staff","1986-01-28","1992-01-28"
283266,"Uzi","Falster","Senior Staff","1997-05-08","9999-01-01"
283266,"Uzi","Falster","Staff","1990-05-08","1997-05-08"
283270,"Val","Bade","Engineer","1994-01-06","2002-01-06"
283270,"Val","Bade","Senior Engineer","2002-01-06","9999-01-01"
283273,"Rimli","Whitcomb","Engineer","1995-07-04","1996-02-29"
283277,"Hatem","Horswill","Engineer","1993-05-03","1999-05-03"
283277,"Hatem","Horswill","Senior Engineer","1999-05-03","9999-01-01"
283278,"Arco","Manderick","Engineer","1998-01-02","9999-01-01"
283282,"Eric","Sinicrope","Senior Staff","1989-08-08","1990-10-10"
283286,"Clyde","Shackel","Technique Leader","1992-07-05","2001-06-01"
283289,"Yechezkel","Akaboshi","Senior Staff","1997-01-28","9999-01-01"
283289,"Yechezkel","Akaboshi","Staff","1988-01-29","1997-01-28"
283292,"Shaowei","Krogh","Engineer","1987-10-24","1992-10-23"
283292,"Shaowei","Krogh","Senior Engineer","1992-10-23","9999-01-01"
283295,"Kwangsub","Honglei","Assistant Engineer","1989-05-25","1994-05-25"
283295,"Kwangsub","Honglei","Engineer","1994-05-25","1996-09-28"
283298,"Tesuya","Pietrzykowski","Staff","1993-07-06","1998-10-07"
283303,"Domenick","Baez","Senior Staff","2001-02-06","9999-01-01"
283303,"Domenick","Baez","Staff","1993-02-06","2001-02-06"
283306,"Kendra","Giaccio","Assistant Engineer","1998-02-28","9999-01-01"
283311,"Lucien","Kaelbling","Senior Staff","1995-09-10","9999-01-01"
283311,"Lucien","Kaelbling","Staff","1990-09-10","1995-09-10"
283314,"Aemilian","Demir","Engineer","1991-08-02","1998-05-17"
283315,"Make","Chimia","Senior Engineer","1994-11-29","9999-01-01"
283320,"Eben","Cyre","Senior Staff","1996-09-26","9999-01-01"
283320,"Eben","Cyre","Staff","1987-09-27","1996-09-26"
283323,"Masami","Wiegley","Engineer","1988-07-09","1996-07-09"
283323,"Masami","Wiegley","Senior Engineer","1996-07-09","9999-01-01"
283327,"Gilbert","Selvestrel","Senior Engineer","1993-07-10","9999-01-01"
283330,"Maha","Kriebel","Senior Staff","1993-10-09","9999-01-01"
283331,"Sreenivas","Moffat","Assistant Engineer","1992-10-19","1998-02-11"
283337,"True","Bernatsky","Engineer","1989-04-23","1994-04-23"
283337,"True","Bernatsky","Senior Engineer","1994-04-23","9999-01-01"
283341,"Geoffry","Bahk","Senior Engineer","1995-05-28","9999-01-01"
283345,"Bodh","Frezza","Engineer","1994-12-26","2001-12-26"
283345,"Bodh","Frezza","Senior Engineer","2001-12-26","9999-01-01"
283349,"Elgin","Zolotykh","Engineer","1985-03-15","1994-03-15"
283349,"Elgin","Zolotykh","Senior Engineer","1994-03-15","9999-01-01"
283354,"Lansing","Pellegrinelli","Engineer","1996-12-25","2001-12-25"
283354,"Lansing","Pellegrinelli","Senior Engineer","2001-12-25","9999-01-01"
283356,"Ingemar","Zirintsis","Engineer","1991-09-13","2000-09-12"
283356,"Ingemar","Zirintsis","Senior Engineer","2000-09-12","9999-01-01"
283362,"Mrinalini","Smailagic","Senior Staff","2000-02-11","9999-01-01"
283362,"Mrinalini","Smailagic","Staff","1992-02-11","2000-02-11"
283374,"Mohammed","Zaumen","Senior Staff","1991-10-05","9999-01-01"
283375,"Jovan","Pauthner","Staff","1997-07-25","9999-01-01"
283381,"Munir","Cannata","Engineer","1989-03-07","1995-03-07"
283381,"Munir","Cannata","Senior Engineer","1995-03-07","9999-01-01"
283382,"Guozhong","Kleiser","Engineer","1987-11-05","1993-11-04"
283382,"Guozhong","Kleiser","Senior Engineer","1993-11-04","9999-01-01"
283386,"Dines","Calkin","Senior Staff","1991-10-28","1997-01-26"
283386,"Dines","Calkin","Staff","1985-10-28","1991-10-28"
283387,"Danae","Bahi","Senior Staff","1989-12-29","9999-01-01"
283389,"Kristine","Ertl","Staff","1999-12-16","9999-01-01"
283391,"Tsutomu","Seghrouchni","Assistant Engineer","1995-10-16","9999-01-01"
283392,"Chiranjit","Cheshire","Staff","1990-09-18","1993-08-07"
283393,"Gladys","Fraisse","Engineer","1987-03-23","1995-03-23"
283393,"Gladys","Fraisse","Senior Engineer","1995-03-23","9999-01-01"
283394,"Rutger","Lunn","Engineer","1990-11-25","1998-11-25"
283394,"Rutger","Lunn","Senior Engineer","1998-11-25","9999-01-01"
283396,"Kankanahalli","Zucker","Engineer","1996-01-31","2001-01-30"
283396,"Kankanahalli","Zucker","Senior Engineer","2001-01-30","9999-01-01"
283399,"Fumiyo","Argence","Engineer","1993-05-12","1997-07-24"
283400,"Shim","Polupanov","Senior Staff","1991-03-01","9999-01-01"
283400,"Shim","Polupanov","Staff","1986-03-01","1991-03-01"
283406,"Zongyan","Leaver","Engineer","1987-02-18","1995-02-18"
283406,"Zongyan","Leaver","Senior Engineer","1995-02-18","9999-01-01"
283409,"Khalid","Pramanik","Staff","1998-04-06","9999-01-01"
283415,"Serap","Melski","Assistant Engineer","1986-09-11","1992-09-10"
283415,"Serap","Melski","Engineer","1992-09-10","1998-09-10"
283415,"Serap","Melski","Senior Engineer","1998-09-10","9999-01-01"
283417,"Hairong","Demizu","Engineer","1999-01-01","9999-01-01"
283418,"Aemilian","Ferretti","Engineer","1990-08-22","1995-08-22"
283418,"Aemilian","Ferretti","Senior Engineer","1995-08-22","9999-01-01"
283421,"Basim","Picht","Engineer","1993-03-22","2002-03-22"
283421,"Basim","Picht","Senior Engineer","2002-03-22","9999-01-01"
283423,"Alper","Merel","Senior Engineer","1989-10-01","1992-02-02"
283424,"Huei","Businaro","Senior Staff","1995-05-12","9999-01-01"
283425,"Heon","Socorro","Staff","1990-08-21","1997-03-06"
283427,"Iara","Heydon","Engineer","1987-06-29","1994-06-29"
283427,"Iara","Heydon","Senior Engineer","1994-06-29","9999-01-01"
283428,"Ramachenga","Peot","Senior Staff","1994-06-25","9999-01-01"
283428,"Ramachenga","Peot","Staff","1987-06-25","1994-06-25"
283429,"Odoardo","Narlikar","Engineer","1999-11-11","9999-01-01"
283435,"Takahiro","Schmezko","Senior Staff","2001-04-29","9999-01-01"
283435,"Takahiro","Schmezko","Staff","1994-04-29","2001-04-29"
283438,"Heekeun","Nastansky","Engineer","1986-12-27","1993-12-27"
283438,"Heekeun","Nastansky","Senior Engineer","1993-12-27","9999-01-01"
283442,"Mohit","Cincotta","Senior Staff","1994-06-05","9999-01-01"
283442,"Mohit","Cincotta","Staff","1989-06-05","1994-06-05"
283443,"Frederique","Wilfing","Senior Staff","2000-12-09","9999-01-01"
283443,"Frederique","Wilfing","Staff","1991-12-10","2000-12-09"
283450,"IEEE","Olano","Engineer","1988-01-01","1996-12-31"
283450,"IEEE","Olano","Senior Engineer","1996-12-31","1998-11-25"
283454,"Debatosh","Massonet","Senior Staff","1994-02-10","9999-01-01"
283454,"Debatosh","Massonet","Staff","1985-02-10","1994-02-10"
283470,"Eric","Norsworthy","Senior Engineer","1996-08-19","9999-01-01"
283471,"Irena","Kuzuoka","Engineer","1986-05-06","1992-05-05"
283471,"Irena","Kuzuoka","Senior Engineer","1992-05-05","1995-08-08"
283475,"Feiyu","Mitina","Senior Engineer","1989-08-29","9999-01-01"
283486,"Mokhtar","Kampfer","Engineer","1987-08-29","1992-08-28"
283486,"Mokhtar","Kampfer","Senior Engineer","1992-08-28","9999-01-01"
283495,"JoAnne","Trogemann","Staff","1997-12-30","9999-01-01"
283496,"Kenroku","Flasterstein","Senior Staff","2002-05-15","9999-01-01"
283496,"Kenroku","Flasterstein","Staff","1996-05-15","2002-05-15"
283497,"Nakhoon","Ibel","Staff","1993-03-18","1996-07-20"
283504,"Koldo","Jeong","Senior Staff","1995-01-26","1997-11-23"
283504,"Koldo","Jeong","Staff","1989-01-26","1995-01-26"
283509,"Kensyu","DeMori","Staff","1995-04-11","9999-01-01"
283511,"Mingsen","Genin","Staff","1996-12-17","9999-01-01"
283513,"Elzbieta","Anguita","Senior Staff","2002-02-15","2002-05-13"
283513,"Elzbieta","Anguita","Staff","1995-02-15","2002-02-15"
283515,"Sverrir","Naudin","Senior Staff","2001-01-15","9999-01-01"
283515,"Sverrir","Naudin","Staff","1994-01-15","2001-01-15"
283518,"Uinam","Gide","Technique Leader","1997-12-23","9999-01-01"
283524,"Koldo","Goldhammer","Engineer","1995-08-28","2001-08-27"
283524,"Koldo","Goldhammer","Senior Engineer","2001-08-27","9999-01-01"
